Country,Year,Primary Enrollment rate (% gross),Secondary Enrollment rate (% gross),Tertiary Enrollment rate (% gross)
ESP,1982,109.31616,88.2469,22.50327
ESP,1983,109.41163,90.43953,23.13824
ESP,1984,108.99387,89.08952,24.81539
ESP,1985,108.62862,91.28086,26.15633
ESP,1986,107.34144,98.2199,28.56327
ESP,1987,106.93545,100.57964,29.87708
ESP,1988,104.56569,102.98464,31.7562
ESP,1989,104.46518,103.93395,33.71252
ESP,1990,104.47305,101.01541,35.55822
ESP,1993,106.48521,109.62343,41.17985
ESP,1994,106.15853,112.29966,44.04142
ESP,2004,103.64733,113.83044,66.09032
ESP,2006,103.72332,117.33755,68.53449
ESP,2007,104.15159,116.35605,68.75185
ESP,2008,104.6608,115.52629,69.74542
ESP,2009,104.58888,115.02879,71.58433
ESP,2010,103.97558,119.11595,75.91095
ESP,2011,104.55565,120.93325,80.03797
ESP,2012,105.24018,122.83753,82.27033
ESP,2013,108.19378,123.1873,83.72564
ESP,2014,107.15204,123.37487,85.44627
ESP,2015,106.36399,124.96066,85.61178
ESP,2016,104.21417,126.19046,86.51608
ESP,2017,102.71029,126.0045,88.85301
ESP,2018,101.98935,126.17915,91.11257
ESP,2019,102.40252,125.94529,92.88235
ESP,2005,103.05699,117.34223,67.15335
ESP,1971,110.57336,57.17035,8.66627
ESP,1972,114.57886,53.95922,9.64645
ESP,1973,109.97155,58.8641,14.12903
ESP,1974,112.13022,61.77271,15.3979
ESP,1975,112.95498,66.12088,16.83543
ESP,1976,111.91744,71.1814,19.50149
ESP,1977,111.06713,74.71399,20.33963
ESP,1978,110.18592,76.73753,22.5071
ESP,1979,109.79861,82.19495,20.84601
ESP,1980,109.22708,84.88784,22.04274
ESP,1991,105.30054,103.07847,37.03936
ESP,1992,104.69158,105.25885,39.27051
ESP,1995,105.08152,114.1104,45.729
ESP,1996,104.77669,117.57322,47.67777
ESP,1997,104.28286,115.18431,50.54775
ESP,1998,104.42103,106.09796,52.83373
ESP,1999,104.54669,107.8069,55.02773
ESP,2000,104.50306,110.266,57.72711
ESP,2001,104.02462,111.7833,59.78373
ESP,2002,103.5991,111.85524,61.58797
ESP,2003,103.42386,112.15225,63.96756
ESP,2020,103.38329,124.83365,95.96487
LKA,1970,101.31475,45.89538,1.0128
LKA,1972,93.40667,52.04502,
LKA,1974,85.54851,50.76964,1.08841
LKA,1975,82.5877,,1.11109
LKA,1976,81.90345,47.84571,
LKA,1977,86.77396,,1.1256
LKA,1978,110.09864,,1.1499
LKA,1979,114.03394,,2.71089
LKA,1980,119.18016,53.57323,
LKA,1981,122.20837,54.35287,2.83077
LKA,1982,122.13261,55.03305,3.65832
LKA,1983,121.29192,57.12991,4.03676
LKA,1984,120.97483,59.39269,4.12473
LKA,1985,121.70139,61.13279,3.66969
LKA,1986,123.22002,63.64555,3.75457
LKA,1987,107.5614,78.68091,
LKA,1989,110.04782,81.89901,
LKA,1990,109.85135,82.91162,
LKA,1991,109.90068,82.48009,
LKA,1992,107.90998,84.3495,
LKA,1998,106.99393,,
LKA,2001,107.79471,,
LKA,2002,106.04553,,
LKA,2003,102.78082,,
LKA,2005,99.56509,,
LKA,2006,98.90337,,
LKA,2007,98.28852,,
LKA,2008,97.27725,,
LKA,2009,94.9072,,
LKA,2010,99.50329,96.8614,16.33612
LKA,2011,99.52459,98.97299,15.21977
LKA,2012,99.95391,99.44697,17.12876
LKA,2013,100.64361,99.48949,18.89607
LKA,2014,101.35966,,19.24564
LKA,2015,101.66147,,19.75837
LKA,2016,101.47404,97.62885,18.83811
LKA,2017,100.63271,98.02663,18.96117
LKA,2019,100.23006,,21.1277
LKA,1971,103.13616,48.26275,1.13637
LKA,1973,90.80015,52.0567,1.08797
LKA,1988,108.99371,80.44564,
LKA,1993,107.11035,85.73091,
LKA,1994,106.66702,87.61636,4.75946
LKA,1995,109.4535,87.21931,
LKA,1996,105.06209,,
LKA,2004,97.65267,,
LKA,2018,100.16202,100.33522,19.63024
LKA,2020,100.30172,,21.61237
,1970,54.1662,13.1088,1.4266
,1971,54.92977,13.17133,1.42553
,1972,56.16795,13.53537,1.4579
,1973,57.43233,13.87151,1.49101
,1974,59.69124,14.09001,1.56566
,1975,61.38568,14.62747,1.62319
,1976,62.69642,15.14688,1.685
,1977,66.10215,15.70783,1.77457
,1978,69.73831,16.51746,1.88591
,1979,74.21238,17.41763,2.02967
,1980,77.28981,18.57301,2.13727
,1981,79.95386,19.80631,2.28496
,1982,81.91794,21.14593,2.41895
,1983,81.69684,22.36768,2.48502
,1984,80.6614,23.40687,2.56653
,1985,78.27948,23.8668,2.70354
,1986,75.71103,23.40399,2.8136
,1987,74.02376,23.58619,2.86685
,1988,72.93282,23.54355,3.01246
,1989,73.49643,22.97202,3.16116
,1990,72.61771,23.11098,3.21618
,1991,73.70451,23.31289,3.32091
,1992,73.41941,23.3002,3.42148
,1993,74.29049,23.41752,3.60724
,1994,74.47809,23.64601,3.76126
,1995,75.29967,24.1406,3.835
,1996,73.53091,24.35146,3.92295
,1997,77.46572,24.50597,4.00278
,1998,78.84086,25.11001,4.07118
,1999,79.47598,25.37394,4.15666
,2000,82.06837,25.89044,4.53188
,2001,84.24279,27.20553,4.90548
,2002,86.57376,28.2828,5.2555
,2003,89.23679,29.47502,5.63567
,2004,91.29973,31.09678,5.87848
,2005,93.64996,32.08226,6.19781
,2006,95.42921,33.14518,6.39918
,2007,96.19705,34.10107,6.60215
,2008,97.35746,36.04851,6.96125
,2009,97.5962,37.79409,7.39407
,2010,97.36629,39.69276,7.87716
,2011,98.75419,40.79357,8.23535
,2012,99.58765,42.0007,8.56299
,2013,99.83547,44.6274,8.90057
,2014,99.35376,43.37172,9.04214
,2015,97.90043,43.86075,9.17753
,2016,98.092,43.20152,9.21052
,2017,98.53019,43.3963,9.32964
,2018,99.15183,43.57031,9.43839
,2019,99.04914,43.73446,9.45163
,2020,98.75114,43.90642,9.81863
SDN,2010,71.72598,42.52224,15.91798
SDN,2012,70.88316,41.23274,15.72456
SDN,2013,72.01494,43.60937,17.67452
SDN,2014,72.26756,44.85091,16.90434
SDN,2015,73.14597,45.62371,16.91901
SDN,2016,75.90737,44.13194,
SDN,2017,76.81606,46.62174,
SDN,2018,78.9529,45.86419,
SDN,2000,,,6.74413
SDN,2001,59.73646,34.58132,8.39594
SDN,2002,59.81577,34.56721,9.53551
SDN,2003,61.0954,35.87596,8.91394
SDN,2004,62.22172,39.07413,10.84769
SDN,2005,63.33872,38.75274,12.21997
SDN,2006,67.79275,36.8583,13.8645
SDN,2007,67.29325,36.16999,13.67851
SDN,2008,72.8198,38.28034,15.21509
SDN,2009,72.34952,42.32099,15.58644
SDN,2011,69.47705,37.55913,15.51455
SDN,1999,,,6.52503
SUR,1976,111.8457,46.86524,
SUR,1977,124.90556,48.2942,
SUR,1978,127.03971,50.14549,
SUR,1979,132.16899,49.84989,
SUR,1981,126.42559,35.12154,6.43642
SUR,1982,132.43327,44.93698,6.91717
SUR,1983,135.92506,46.17107,7.40768
SUR,1984,139.13174,47.67862,7.27193
SUR,1985,141.04062,56.8612,6.99841
SUR,1987,131.63171,60.51375,8.24427
SUR,1988,130.85167,59.16377,8.95059
SUR,1989,135.24213,58.26472,9.83466
SUR,2005,105.0331,68.47604,
SUR,2006,105.81222,69.11164,
SUR,2007,104.21041,69.06005,
SUR,2008,111.69702,69.62119,
SUR,2009,114.15126,67.68677,
SUR,2010,114.04036,71.44953,
SUR,2011,112.23631,70.33705,
SUR,2012,112.70733,72.07447,
SUR,2013,112.83608,73.80878,
SUR,2014,113.33119,73.34948,
SUR,2015,115.80363,77.4679,
SUR,2016,115.54699,,
SUR,2017,110.55752,,
SUR,2018,108.84212,82.26363,
SUR,2019,109.22744,,
SUR,2000,,,
SUR,1971,128.6623,37.70171,
SUR,1972,127.6499,37.68231,
SUR,1973,130.18507,41.68574,
SUR,1974,133.3436,43.54867,
SUR,1975,128.54782,45.92489,
SUR,1980,131.32767,51.67941,
SUR,1986,143.64053,63.0445,6.62939
SUR,1990,121.36268,57.33058,10.58656
SUR,1991,113.17148,58.92236,
SUR,1992,132.5395,63.3897,
SUR,1993,138.26216,54.08483,
SUR,1994,149.74187,,
SUR,1999,104.72164,,
SUR,2001,106.07478,74.98926,
SUR,2002,104.12106,74.93793,12.56146
SUR,2020,108.50259,79.29739,
SUR,2021,100.74775,70.65754,
SWE,1971,94.02333,85.80678,21.73186
SWE,1972,95.81092,76.91142,22.47084
SWE,1973,97.0602,86.54179,22.05703
SWE,1974,98.73242,82.34727,22.67729
SWE,1975,100.35418,82.43723,22.8883
SWE,1976,101.10251,78.14385,29.51563
SWE,1977,100.38485,77.86112,31.34081
SWE,1978,98.82868,80.16596,34.7996
SWE,1979,98.31769,84.8687,36.20618
SWE,1980,97.27693,86.28241,36.37194
SWE,1981,96.49624,87.84979,30.78393
SWE,1982,96.91915,86.94839,31.41522
SWE,1983,97.76898,86.66963,32.02744
SWE,1984,98.13284,86.12108,32.26795
SWE,1987,98.16774,88.71679,29.80554
SWE,1988,98.50189,90.02436,29.96596
SWE,1989,98.77628,89.72953,30.18914
SWE,1990,99.51596,89.66548,30.67786
SWE,1991,99.72395,90.1576,31.98158
SWE,1992,100.33146,91.64209,34.54302
SWE,1993,104.26828,120.75874,37.39394
SWE,1994,104.16699,126.74192,39.78795
SWE,1999,109.90063,156.55138,63.55074
SWE,2000,109.59968,151.85117,67.0748
SWE,2001,109.66054,147.63322,70.26627
SWE,2002,108.50175,143.92955,75.28257
SWE,2003,107.28479,137.02493,81.41976
SWE,2004,97.31768,103.29281,83.76122
SWE,2005,95.80499,104.05971,81.95384
SWE,2006,95.64809,103.56905,79.3248
SWE,2007,96.69781,102.3869,74.83711
SWE,2008,98.71492,101.3035,70.73696
SWE,2009,99.90296,99.48973,70.74316
SWE,2010,101.43764,98.12031,73.67311
SWE,2011,100.42846,96.97975,72.8254
SWE,2012,101.92393,98.14225,68.81765
SWE,2013,120.42475,128.55638,63.21716
SWE,2014,120.85811,132.94212,62.18059
SWE,2015,122.93745,140.43677,62.28248
SWE,2016,124.85105,144.90935,63.54802
SWE,2017,126.57538,152.86069,66.98824
SWE,2018,128.64354,151.70454,72.46117
SWE,2019,126.16413,146.24632,77.32911
SWE,1985,97.84555,85.15236,31.13818
SWE,1986,97.68675,89.61523,30.35244
SWE,1995,104.24093,130.74976,42.39878
SWE,1996,104.38481,135.17647,45.96355
SWE,1997,104.95322,139.16937,49.64133
SWE,1998,110.15198,155.72368,51.96879
SWE,2020,125.66649,145.62184,84.51622
CHE,1977,83.26102,,15.75527
CHE,1978,84.20067,92.59861,16.41097
CHE,1979,83.20396,93.69323,17.21065
CHE,1980,82.61206,94.56681,17.91974
CHE,1981,82.50881,94.93768,18.55678
CHE,1982,82.46972,94.75923,18.85587
CHE,1983,81.89841,94.7237,18.84466
CHE,1984,81.44308,95.15156,19.43014
CHE,1985,81.26602,95.01213,21.09674
CHE,1986,81.62349,94.62441,21.64961
CHE,1987,82.78622,94.33315,22.68453
CHE,1988,84.66439,94.5383,23.38271
CHE,1989,87.19531,94.90916,24.00201
CHE,1990,89.66365,95.88945,25.60501
CHE,1991,90.98531,97.00785,26.8573
CHE,1992,91.26207,98.41752,28.1335
CHE,1993,95.60694,99.49246,29.22532
CHE,1994,94.55491,101.67207,30.46475
CHE,1996,98.10584,101.11494,32.39654
CHE,1999,105.88007,95.8524,36.99367
CHE,2000,106.68965,95.62875,37.77896
CHE,2001,105.61872,95.33287,39.77228
CHE,2002,104.62748,93.70814,40.94655
CHE,2003,104.01816,93.78176,44.03967
CHE,2004,103.3387,94.41706,45.60078
CHE,2005,102.30718,95.45322,45.80415
CHE,2006,101.98685,96.02689,46.5378
CHE,2007,102.10811,95.91104,47.24253
CHE,2008,102.54068,95.88605,48.83328
CHE,2009,102.83444,95.60131,50.14809
CHE,2010,102.84946,96.11023,52.93773
CHE,2011,103.11392,96.41895,54.48452
CHE,2012,103.15372,96.48052,55.52047
CHE,2013,103.60148,98.89136,56.27015
CHE,2014,103.48743,,57.22972
CHE,2015,104.1842,101.47371,57.70735
CHE,2016,104.62911,102.56538,58.04695
CHE,2017,105.19068,102.48743,59.56299
CHE,2018,105.47647,102.57068,61.37745
CHE,2019,105.78728,102.34078,63.30806
CHE,1973,93.83506,,11.37128
CHE,1974,93.20645,,12.42974
CHE,1975,92.53502,,13.19722
CHE,1976,91.80296,,13.88919
CHE,1995,96.06028,101.55832,31.3387
CHE,1998,105.41258,95.87938,35.2897
CHE,2020,106.16044,102.55647,65.33409
CHE,1971,,,10.04365
CHE,1972,,,10.58008
SYR,1971,81.28444,34.79584,7.49105
SYR,1972,85.42991,37.99503,8.59514
SYR,1973,90.59339,40.90842,8.12071
SYR,1974,92.25631,42.8675,8.48347
SYR,1975,93.32131,43.50067,9.24665
SYR,1976,95.08322,44.88212,9.76211
SYR,1977,94.89487,45.68913,11.76905
SYR,1978,94.21562,47.16533,13.04061
SYR,1979,93.94244,48.53923,14.37767
SYR,1980,94.88157,47.69288,13.84702
SYR,1981,95.5405,47.29474,16.25492
SYR,1982,96.85286,48.07836,16.28764
SYR,1983,97.19334,50.1305,16.14503
SYR,1984,99.24568,52.92921,16.26758
SYR,1985,100.83952,54.8317,17.16048
SYR,1986,102.67462,56.14248,17.46033
SYR,1987,105.50849,56.48367,17.23989
SYR,1988,104.95857,55.0119,18.75102
SYR,1989,105.80646,53.31647,17.8427
SYR,1990,105.26602,50.6931,18.05183
SYR,1991,106.6821,48.27937,17.88873
SYR,1992,107.95243,46.00089,16.95967
SYR,1993,107.13298,45.12609,16.86447
SYR,1994,107.27204,43.93647,15.30393
SYR,1995,106.70574,42.85203,14.64512
SYR,1996,106.27679,41.91567,
SYR,1997,105.61408,41.78219,
SYR,1998,104.90699,42.63915,
SYR,1999,106.05318,43.00159,
SYR,2000,107.30192,43.8478,
SYR,2001,109.59287,45.43584,
SYR,2002,111.76212,47.25062,12.33515
SYR,2003,121.45799,62.79778,12.93719
SYR,2004,120.967,66.26851,14.95783
SYR,2005,120.43331,69.74969,18.14369
SYR,2006,117.93235,70.82396,20.84381
SYR,2007,116.16339,71.71133,22.45814
SYR,2008,115.48499,72.01502,24.04605
SYR,2009,114.93305,71.37234,24.13733
SYR,2010,116.82379,72.1765,25.8534
SYR,2011,121.59732,74.51834,25.84131
SYR,2012,128.46027,77.87033,30.90499
SYR,2013,81.66355,52.53156,32.84584
SYR,2014,,,41.58043
SYR,2015,,,42.67733
SYR,2016,,,40.05115
SYR,2019,,,43.04688
TJK,1995,89.52653,79.88834,20.87531
TJK,1997,88.57309,,
TJK,1999,95.83856,73.17721,17.08436
TJK,2000,96.4624,72.88418,17.85551
TJK,2001,95.75475,74.90187,17.30538
TJK,2002,97.00954,77.39058,17.42102
TJK,2003,99.01869,79.79941,18.6893
TJK,2004,98.93096,80.45714,19.93045
TJK,2005,100.12453,80.32171,20.52091
TJK,2006,100.52183,81.02053,21.64667
TJK,2007,99.6025,82.45155,22.66036
TJK,2008,101.48717,83.48596,23.10116
TJK,2009,101.1125,84.0846,22.79066
TJK,2010,101.49847,84.73415,22.89984
TJK,2011,100.8,85.60151,22.23651
TJK,2012,100.856,87.05313,22.69923
TJK,2014,98.279,,24.70546
TJK,2015,97.60879,,26.58862
TJK,2016,97.98573,,29.16614
TJK,2017,100.85744,,31.25656
TJK,1991,89.00713,102.62641,22.57814
TJK,1992,90.63548,100.34831,22.28625
TJK,1993,84.41761,92.55395,21.70829
TJK,1994,89.27467,80.11733,21.05047
TJK,1996,89.46029,,
TJK,1998,95.57465,,
TJK,2013,100.79935,88.50042,22.90821
TJK,1981,,,24.66628
TJK,1986,,,21.05828
TJK,1988,,,21.36211
TJK,1989,,,21.47144
TJK,1990,,,22.4966
TZA,1971,35.42497,2.73589,0.18467
TZA,1972,37.78106,2.68855,0.21798
TZA,1973,40.36302,2.77911,0.2387
TZA,1974,43.64314,3.05896,0.26693
TZA,1975,53.4074,3.08015,0.23331
TZA,1976,63.3729,3.1773,0.22912
TZA,1981,97.67966,3.06566,
TZA,1982,93.83205,3.05153,0.26457
TZA,1983,92.0348,3.07824,0.26479
TZA,1984,87.42456,3.06277,0.26914
TZA,1985,76.97151,3.42084,0.26531
TZA,1986,74.33437,3.6157,0.26291
TZA,1987,72.09188,3.89359,0.30985
TZA,1988,70.05789,4.28587,
TZA,1989,70.01501,4.58774,0.25083
TZA,1991,71.02472,5.38662,0.33206
TZA,1992,70.48032,5.39731,0.34248
TZA,1993,70.69444,5.38973,0.38663
TZA,1994,69.59807,5.36196,0.41656
TZA,1997,68.53688,5.72096,0.64137
TZA,1998,66.57879,,0.55709
TZA,1999,67.35134,,0.64116
TZA,2000,68.84672,,0.685
TZA,2001,74.75268,,0.70506
TZA,2002,89.36427,,0.73785
TZA,2004,101.11537,,1.27401
TZA,2005,105.41054,,1.48849
TZA,2006,109.03759,,
TZA,2007,111.33522,,1.50964
TZA,2009,106.66278,,
TZA,2010,102.84167,31.64975,2.14805
TZA,2011,97.20787,,
TZA,2012,94.17554,,3.96553
TZA,2013,90.04184,,3.6758
TZA,2014,86.7885,30.74746,4.84903
TZA,2015,84.67947,27.14004,4.01016
TZA,2016,85.29786,26.71446,4.07057
TZA,2017,89.21768,27.34725,
TZA,2018,94.16869,29.43508,
TZA,2019,96.27447,30.83177,3.0925
TZA,2020,96.91294,31.41914,7.83072
TZA,1970,34.01531,2.66654,0.17377
TZA,1977,71.35788,3.3029,0.18207
TZA,1978,90.86933,3.34221,0.33981
TZA,1979,94.40313,3.39775,0.27
TZA,1980,96.00836,3.32035,
TZA,1990,70.55308,,
TZA,1995,69.07786,5.37663,0.49074
TZA,1996,68.35527,5.2834,0.552
TZA,2003,95.78857,,0.94552
TZA,2008,112.41551,,
TZA,2021,97.15883,28.66552,
THA,1975,84.3101,23.52627,3.62827
THA,1976,83.68128,25.42018,3.33754
THA,1977,82.75451,27.27283,4.29527
THA,1978,82.39027,27.67524,5.10987
THA,1981,97.2955,28.62067,7.66719
THA,1999,97.2983,,32.59175
THA,2000,97.61494,,34.87945
THA,2001,97.08288,62.86208,39.07111
THA,2017,96.91344,104.807915,47.248272
THA,2018,96.93809,105.28977,45.95427
THA,2019,98.02318,104.97294,44.85102
THA,2020,99.24151,104.15288,42.637
THA,2005,101.92334,73.63116,44.57695
THA,2013,96.91785,81.99915,49.85337
THA,2016,100.75753,118.62591,49.28681
THA,1971,82.77379,18.12504,2.861
THA,1972,84.12035,19.29175,3.04389
THA,1973,84.52438,20.77104,3.06134
THA,1974,84.90242,22.52452,3.07629
THA,1979,91.65264,27.57742,8.5227
THA,1980,95.84255,27.78043,10.37226
THA,1982,97.99143,28.88448,18.85231
THA,1983,97.52089,,21.3806
THA,1984,96.20192,30.35634,22.14751
THA,1985,96.1375,30.63744,20.69083
THA,1986,95.77582,30.15696,19.23501
THA,1987,96.87268,29.27731,
THA,1988,97.79373,28.17382,15.13337
THA,1989,97.80665,27.91356,
THA,1990,98.8384,28.51754,15.85972
THA,1991,99.85927,30.26019,
THA,1992,100.46634,33.44279,
THA,1993,99.74633,37.563,19.19837
THA,1994,98.42935,42.53754,
THA,1995,95.59176,47.79386,19.83543
THA,1996,91.68782,54.18873,20.49061
THA,1997,92.22954,57.50368,22.8461
THA,1998,93.55635,61.13956,26.70657
THA,2002,98.6697,64.93845,39.99512
THA,2004,101.42069,68.35149,42.07362
THA,2006,101.81307,74.18415,44.85783
THA,2007,101.37949,79.34354,49.0348
THA,2008,100.82844,79.21977,48.67157
THA,2009,99.17333,80.81869,49.4027
THA,2010,96.85814,82.42885,50.37474
THA,2011,96.75588,85.0076,52.255703
THA,2012,97.02945,83.76146,50.67901
THA,2014,102.11088,120.3323,50.180065
THA,2015,100.65086,120.65117,
THA,2021,99.701485,98.02426,43.826065
THA,2022,101.71839,100.28412,43.979694
THA,2003,,,40.94997
TGO,1971,66.64343,6.95064,0.47897
TGO,1972,72.35753,8.35087,0.74245
TGO,1976,90.68634,17.70469,1.13093
TGO,1978,99.59894,25.1874,1.45625
TGO,1979,105.13314,29.03209,1.42858
TGO,1980,107.84199,31.66994,1.59921
TGO,1981,109.50925,,2.02301
TGO,1982,103.67685,30.1127,1.7716
TGO,1983,98.17814,26.4415,1.59553
TGO,1984,87.45189,21.7051,1.6068
TGO,1985,83.48632,18.5944,
TGO,1986,82.14567,18.98228,
TGO,1987,87.40037,18.53657,2.09888
TGO,1988,87.11265,20.91357,2.30674
TGO,1989,90.90964,19.26501,2.34124
TGO,1990,92.66586,21.51239,2.37126
TGO,1991,97.94797,20.43445,2.62274
TGO,1992,96.15823,20.21884,2.91094
TGO,1994,93.25657,20.05999,2.50978
TGO,1995,105.03976,22.12517,2.91373
TGO,1996,111.57542,23.6093,2.92609
TGO,1999,122.65854,29.47835,
TGO,2000,115.98607,32.03141,
TGO,2001,118.40903,34.9233,
TGO,2003,117.64927,41.64555,
TGO,2004,116.16873,43.43351,
TGO,2005,114.62911,46.15983,
TGO,2006,117.74638,48.39145,5.03267
TGO,2008,111.29329,,
TGO,2009,125.15068,,
TGO,2010,127.33743,,9.33594
TGO,2011,124.70912,55.76332,10.19036
TGO,2012,127.21418,55.833923,11.36279
TGO,2013,127.43318,54.60381,11.5701
TGO,2014,123.94583,52.98187,11.2849
TGO,2016,125.10715,56.204163,12.86022
TGO,2017,124.35097,61.84573,12.98994
TGO,2018,123.76463,,13.51175
TGO,2019,124.31861,,13.67588
TGO,2020,126.27299,,15.40007
TGO,1973,78.7041,9.3282,0.75423
TGO,1974,81.94311,10.90556,0.73908
TGO,1975,84.30655,13.69001,0.79612
TGO,1977,96.13684,21.80368,1.30969
TGO,1997,114.35356,24.04682,
TGO,1998,116.09351,,3.28321
TGO,2002,120.33631,39.21269,
TGO,2007,111.08686,45.41355,5.7144
TGO,2015,128.044,55.998444,11.5625
TGO,2021,124.20443,64.28086,
TGO,1993,,,2.47337
TON,1977,117.85844,,
TON,1978,122.07648,84.7744,2.17707
TON,1979,126.15168,,1.86987
TON,1981,120.12452,105.38168,7.1223
TON,1982,117.82011,108.81473,
TON,1984,118.511,95.84695,6.38798
TON,1985,118.29429,87.30941,6.34506
TON,1986,117.96875,81.26196,
TON,1990,107.20914,98.4448,
TON,1991,106.75857,98.96529,
TON,1993,109.07437,106.94462,
TON,1998,112.80154,95.84649,
TON,1999,111.4557,105.44047,3.47328
TON,2001,108.85097,106.13027,4.16513
TON,2005,111.83191,,
TON,2006,111.32943,99.92831,
TON,2012,113.76668,94.52685,
TON,2013,115.32188,95.78519,
TON,2020,114.87843,88.14126,18.40024
TON,1970,110.82506,86.57009,0.0
TON,1971,98.96311,86.07772,
TON,1972,97.95991,82.28993,
TON,1973,97.7908,80.50046,
TON,1974,99.40703,80.73636,
TON,1975,114.45891,79.14517,
TON,1976,116.84166,,
TON,1980,127.14505,,
TON,1983,116.01421,107.88866,
TON,1987,115.41117,,
TON,1992,106.36613,,
TON,1994,110.59107,,
TON,1995,114.73851,,
TON,1996,118.18692,,
TON,1997,116.46845,,
TON,2000,107.74343,106.6373,4.85643
TON,2002,109.30411,110.63264,5.57569
TON,2003,115.26221,119.31939,6.35464
TON,2004,111.55802,104.63833,
TON,2007,110.51358,103.08258,
TON,2008,108.21322,102.43629,
TON,2009,107.77412,102.51467,
TON,2010,108.3612,103.64733,
TON,2011,110.11766,106.08373,
TON,2014,115.71216,96.47279,
TON,2015,116.33897,100.86179,
TON,2018,117.9375,,
TON,2019,115.44826,94.09309,
TTO,1982,100.17237,76.50577,4.3104
TTO,1985,96.56068,81.4958,4.45905
TTO,1988,98.37552,85.08212,5.73683
TTO,1991,95.27205,80.38074,6.61514
TTO,1992,94.73793,79.70012,6.75921
TTO,1993,94.88791,79.92189,7.28391
TTO,1996,97.26202,,
TTO,1997,98.81766,,
TTO,1999,102.56099,,6.20198
TTO,2000,104.91024,,6.06053
TTO,2001,101.12275,,6.43551
TTO,2003,100.52961,,8.77721
TTO,2004,101.71258,85.51223,11.95066
TTO,2005,99.25541,,
TTO,2007,104.63894,,
TTO,2008,106.38056,,
TTO,2009,106.59447,,
TTO,2010,106.21008,,
TTO,2006,,,
TTO,2011,,,
TTO,1971,114.56527,44.11915,2.46902
TTO,1972,113.93248,44.85521,2.59782
TTO,1973,113.02985,43.46171,2.61051
TTO,1974,111.90183,,2.64435
TTO,1975,111.66237,,2.69004
TTO,1976,114.68866,,4.36195
TTO,1977,114.17361,55.67494,4.41227
TTO,1978,111.83173,,4.36997
TTO,1979,106.27949,,4.13617
TTO,1980,102.52685,,4.42135
TTO,1981,101.28425,70.24992,4.29847
TTO,1983,99.83014,78.79378,3.8994
TTO,1984,96.68551,81.40541,3.77613
TTO,1986,94.86577,82.80794,5.43132
TTO,1987,97.63954,84.11221,5.73039
TTO,1989,97.04774,83.21408,6.64594
TTO,1990,95.64939,83.17368,
TTO,1994,95.22259,,
TTO,1995,96.32515,,
TTO,1998,100.44521,,
TTO,2002,96.51612,,8.70313
TUN,1971,103.43098,22.43923,2.80818
TUN,1972,102.37059,22.48513,2.70734
TUN,1973,95.27982,21.89432,2.40309
TUN,1974,92.30634,21.45401,2.49864
TUN,1975,94.96955,20.93983,2.66319
TUN,1976,96.78754,20.93947,3.72236
TUN,1977,99.66061,21.60311,4.06417
TUN,1978,101.0352,23.09997,4.60925
TUN,1979,101.07615,24.29692,4.88601
TUN,1980,102.69576,25.14104,4.97372
TUN,1981,103.27705,25.65996,5.09879
TUN,1982,105.50734,28.62108,5.09594
TUN,1983,109.72713,32.07433,5.10549
TUN,1984,112.06063,34.43013,5.13157
TUN,1985,113.90689,36.69835,5.46286
TUN,1986,115.5644,39.51306,5.70242
TUN,1987,116.11045,39.25663,5.47115
TUN,1988,115.46746,40.60966,5.766
TUN,1989,112.34612,44.18976,7.07202
TUN,1990,114.07641,44.79282,8.03809
TUN,1991,114.77149,45.23975,8.68948
TUN,1992,114.74436,46.17705,9.50604
TUN,1993,114.29541,48.81256,10.81045
TUN,1994,115.6887,53.35704,11.65241
TUN,1995,115.16653,56.90597,12.22457
TUN,1996,113.8594,60.45234,13.13142
TUN,1997,112.38464,61.79142,13.87404
TUN,1999,114.2611,72.21406,16.88181
TUN,2000,114.62425,74.48405,19.20267
TUN,2001,114.84784,76.43503,21.69548
TUN,2002,114.30154,77.87921,23.28436
TUN,2003,113.57029,77.37942,27.4547
TUN,2004,112.55845,81.47269,29.90095
TUN,2005,111.59859,84.6193,31.76469
TUN,2007,105.84492,90.55893,32.67416
TUN,2008,104.79886,92.3884,33.74513
TUN,2009,105.38673,90.59868,34.99985
TUN,2010,107.19214,90.18619,35.41903
TUN,2013,111.39011,90.07587,34.95699
TUN,2014,113.33362,87.66382,35.33421
TUN,2015,114.55494,88.22575,35.19114
TUN,2016,114.92017,92.8658,32.81536
TUN,2017,115.64961,,32.14938
TUN,2020,113.44874,,32.756
TUN,2012,109.89745,,35.87718
TUN,2018,115.44597,,31.74652
TUN,1998,113.11193,68.30006,15.24628
TUN,2006,109.65342,86.76135,32.43256
TUN,2011,107.79875,91.82141,35.17035
TUN,2021,112.25194,,
TUN,2019,,,31.84727
TUR,1984,108.35393,40.40307,7.32798
TUR,1985,107.12292,,8.94268
TUR,1986,107.5973,44.56047,9.87183
TUR,1987,107.17123,46.00087,10.38458
TUR,1988,108.61845,47.97895,10.74514
TUR,1989,105.67609,50.27343,11.68143
TUR,1990,106.02826,50.94531,13.14759
TUR,1991,105.6219,52.76531,14.04205
TUR,1992,105.33803,54.44912,14.84012
TUR,1993,102.54742,57.94786,16.55832
TUR,1994,99.98243,59.61662,20.09869
TUR,1995,99.59507,62.29675,20.28063
TUR,2004,103.2874,86.85767,30.98078
